STATION,NAME,DATE,AWND,PGTM,PRCP,PSUN,SNOW,SNWD,TSUN,WDF5,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT22
USW00014755,"MOUNT WASHINGTON, NH US",12/29/2012,22.37,,0.27,,4.8,19,,310,55.9,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/30/2012,74.49,,0.25,,1.4,22,,310,118.1,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",12/31/2012,69.79,,0,0,0,21,0,310,112.1,1,1,,,,,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",1/1/2013,74.71,,0.2,1,1.8,22,5,270,102,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/2/2013,65.99,,0,3,0,22,17,310,98,1,1,,,,,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",1/3/2013,40.71,,0.17,89,1.1,22,490,310,69.1,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/4/2013,71.36,,0.4,0,3.9,23,0,270,95.1,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/5/2013,66.21,,0.45,18,1.6,24,101,310,119,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/6/2013,44.96,,0.07,0,1,25,0,270,66,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/7/2013,46.98,,0.05,79,0.7,26,439,310,69.1,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/8/2013,63.08,,0,81,0,25,451,270,99.1,1,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",1/9/2013,50.11,,0.18,38,2.5,25,211,270,108,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/10/2013,70.91,,0.12,0,2.6,25,0,310,108.9,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/11/2013,27.51,,0.1,4,0.1,25,25,220,55.9,1,1,,1,,,,1,,,,,,1,,
USW00014755,"MOUNT WASHINGTON, NH US",1/12/2013,36.69,,0.01,2,0,24,10,270,53.9,1,1,,,,,,,,,1,1,,,,
USW00014755,"MOUNT WASHINGTON, NH US",1/13/2013,41.38,,0,28,0,15,160,270,91,1,1,,,,,,,,,,,1,,,
USW00014755,"MOUNT WASHINGTON, NH US",1/14/2013,62.86,,0.04,12,0,8,69,270,98,1,1,,,,1,,,,,,,1,,,1
USW00014755,"MOUNT WASHINGTON, NH US",1/15/2013,34,,0,86,0,6,488,310,48.1,1,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",1/16/2013,32.44,,0.41,0,2.3,6,0,270,72.9,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/17/2013,58.38,,0.4,11,3.6,7,60,270,96,1,,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/18/2013,62.19,,0,53,0,9,301,310,89,1,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/19/2013,57.04,,0.54,0,3.8,11,0,270,89.9,1,,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/20/2013,68.23,,0.18,13,2,11,76,270,104,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/21/2013,49.21,,0.02,42,0.8,10,240,270,91,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/22/2013,43.4,,0.06,7,0.8,11,40,310,91.9,1,1,,,,,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/23/2013,61.52,,0,49,0,10,285,310,85,1,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",1/24/2013,73.15,,0,58,0,10,340,310,111,1,1,,,,,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",1/25/2013,50.11,,0.01,79,0.1,10,460,310,111,1,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/26/2013,41.38,,0.03,75,0.7,10,440,310,87,1,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/27/2013,64.65,,0,99,0,10,583,310,100,1,1,,,,,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",1/28/2013,26.84,,0.15,1,5.4,10,5,310,50.1,1,1,,,,,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",1/29/2013,19.91,,0,65,0.2,13,385,270,52.1,1,1,,,,,,,,,,1,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",1/30/2013,60.4,,0.34,0,0,11,0,220,106.9,1,1,,,,,,,,,,1,1,,,1
USW00014755,"MOUNT WASHINGTON, NH US",1/31/2013,74.71,,1.59,0,1.1,7,0,270,118.1,1,1,,,,,,1,,,,,1,,1,
USW00014755,"MOUNT WASHINGTON, NH US",2/1/2013,69.35,,0.15,0,0.9,7,0,270,113,1,1,,,,1,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",2/2/2013,40.04,,0.08,25,1.5,7,153,320,74.9,1,1,,,,1,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/3/2013,12.53,,0,33,0.3,8,199,270,28,1,1,,,,1,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/4/2013,54.58,,0.28,0,2.7,9,0,270,83,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/5/2013,45.19,,0.01,98,0.2,9,602,310,80.1,1,1,,,,1,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/6/2013,55.48,,0.09,0,1.5,10,0,320,93.1,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/7/2013,46.53,,0.01,92,0.4,9,570,320,87,1,1,,,,1,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/8/2013,28.41,,0.59,0,13.8,7,0,90,55,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/9/2013,50.33,,0.47,0,10.3,10,0,40,87.9,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/10/2013,41.83,,0,100,0,7,627,360,81,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/11/2013,42.28,,0.29,0,3.3,5,0,180,77,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/12/2013,68.23,,0.08,0,1.8,6,0,270,96,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/13/2013,31.09,,0.03,6,0.4,6,40,320,74,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/14/2013,18.79,,0,89,0.1,6,568,320,34,1,1,,,,1,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",2/15/2013,35.34,,0.04,0,0.5,6,0,270,64,1,1,,,,1,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",2/16/2013,18.34,,0.03,6,0.6,7,40,270,51,1,1,,,,1,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/17/2013,50.78,,0.6,0,3.6,8,0,310,99.1,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/18/2013,87.24,,0,34,0,9,224,320,129.1,1,1,,,,1,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",2/19/2013,41.61,,0.19,36,1.5,9,235,310,74.9,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/20/2013,49.21,,0.5,0,5.2,11,0,320,102,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/21/2013,48.09,,0.23,2,3.1,11,10,320,95.1,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/22/2013,20.58,,0,84,0,11,556,360,53.9,1,1,,,,,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",2/23/2013,24.16,,0.08,1,2.5,11,5,220,40,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/24/2013,17.45,,0.38,0,6,12,0,360,38,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/25/2013,16.11,,0.03,54,0.6,14,365,360,40.9,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/26/2013,10.51,,0,27,0,13,180,180,25.1,1,1,,,,1,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",2/27/2013,50.11,,1.48,0,12.7,13,0,90,95.1,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",2/28/2013,17,,0.16,21,2.7,21,140,130,72.9,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/1/2013,23.26,,0.08,4,1.1,21,30,310,42.1,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/2/2013,25.5,,0.05,0,1.5,22,0,360,44.1,1,1,,,,1,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/3/2013,29.3,,0,0,0.2,22,0,310,55,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/4/2013,41.38,,0.26,0,2.6,22,0,360,70,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/5/2013,34.9,,0.04,0,0.6,23,0,360,52.1,1,,,,,1,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/6/2013,43.62,,0.19,0,2.4,24,0,90,68,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/7/2013,26.62,,0,21,0.1,24,150,90,53,1,,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/8/2013,54.13,,0.04,6,0.6,24,40,90,80.1,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/9/2013,20.36,,0,100,0,23,706,40,38.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",3/10/2013,19.69,,0,80,0,23,565,270,50.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",3/11/2013,37.58,,0,26,0,22,185,220,70.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",3/12/2013,48.54,,1.09,0,0.7,21,0,180,74,1,1,,1,,1,,,,,,,1,,1,
USW00014755,"MOUNT WASHINGTON, NH US",3/13/2013,27.29,,0.11,42,1.1,18,305,310,55.9,1,1,,,,1,,,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/14/2013,35.12,,0.45,0,7.2,19,0,310,61.1,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/15/2013,46.75,,0.29,37,3.4,21,269,360,81,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/16/2013,35.57,,0.29,16,4.6,25,115,360,70,1,1,,,,1,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",3/17/2013,57.71,,0.2,16,1,25,114,310,86.1,1,1,,,,1,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",3/18/2013,33.33,,0,77,0,24,563,310,70,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",3/19/2013,37.36,,0.99,0,16,26,0,130,59.1,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/20/2013,56.15,,0.57,0,8,33,0,310,95.1,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/21/2013,23.26,,0.05,48,1.5,30,360,270,62,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/22/2013,30.87,,0.29,23,3.9,31,170,310,69.1,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/23/2013,78.29,,0.45,0,5.9,32,0,310,108.9,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/24/2013,38.92,,0,24,0.2,32,180,320,74,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/25/2013,20.13,,0.1,23,0.9,32,175,90,38,1,1,,,,1,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",3/26/2013,31.09,,0.02,47,0.2,33,360,360,53,1,1,,,,1,,1,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",3/27/2013,34.23,,0.27,0,2.3,33,0,360,57.9,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/28/2013,29.3,,0.04,0,0.5,34,0,360,44.1,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/29/2013,38.25,,0.28,0,2.1,34,0,310,59.1,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",3/30/2013,34,,0.03,100,0.3,35,770,310,51,1,1,,,,1,,,,,,,,,,1
USW00014755,"MOUNT WASHINGTON, NH US",3/31/2013,27.96,,0.1,73,1,34,564,180,66,1,1,,,,1,,1,,,,,,,1,1
USW00014755,"MOUNT WASHINGTON, NH US",4/1/2013,45.63,,0.75,0,4.9,33.1,0,310,99.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/2/2013,68,,0.47,0,4.4,31.9,0,310,127.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/3/2013,86.79,,0,31,0.2,29.9,240,310,118.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/4/2013,61.29,,0,100,0,24,785,310,106,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/5/2013,50.33,,0.03,41,0.3,22.8,325,310,84.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/6/2013,55.48,,0.09,62,1.3,24,489,310,93.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/7/2013,44.74,,0,27,0,22.8,215,270,89,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/8/2013,42.95,,0,84,0,22.8,670,270,94,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/9/2013,49.88,,0.5,7,0.3,22,55,310,72.9,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/10/2013,36.46,,0.33,0,1.8,20.9,0,310,53.9,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/11/2013,35.34,,0,43,0,20.9,350,310,65.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/12/2013,27.29,,0.67,0,3.5,22,0,130,64,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/13/2013,26.62,,0.13,0,0.8,22.8,0,270,64,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/14/2013,33.33,,0.62,0,4.3,22.8,0,360,55.9,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/15/2013,12.97,,0,96,0,24.8,789,270,35.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/16/2013,58.61,,0.45,0,0,22.8,0,270,100,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/17/2013,45.86,,0,39,0,18.1,323,310,81,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/18/2013,37.58,,0.03,23,0,18.1,190,220,95.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/19/2013,48.77,,0.5,25,0,15,205,270,95.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/20/2013,57.04,,0.29,11,0.1,9.8,90,270,91,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/21/2013,31.54,,0.03,70,0.5,11,588,310,79,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/22/2013,20.58,,0,100,0,11,840,130,48.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/23/2013,25.5,,0.01,28,0,9.8,233,130,42.9,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/24/2013,17.45,,0.01,73,0,9.8,620,270,65.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/25/2013,38.92,,0.01,49,0,9.8,418,270,84.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/26/2013,6.26,,0.02,41,0.6,9.1,352,220,17,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/27/2013,8.05,,0,97,0,9.1,829,270,23.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/28/2013,8.72,,0,100,0,7.1,856,180,23,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/29/2013,13.42,,0,80,0,5.9,687,180,25.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",4/30/2013,7.38,,0,97,0,5.1,838,180,19,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/1/2013,7.38,,0,86,0,5,740,90,21,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/2/2013,14.76,,0,57,0,4,496,90,45,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/3/2013,17.22,,0,100,0,4,870,90,47,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/4/2013,16.55,,0,100,0,4,872,90,40.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/5/2013,12.08,,0,100,0,3,875,90,29.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/6/2013,8.05,,0,100,0,3,878,270,21.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/7/2013,9.62,,0,100,0,2,880,270,27.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/8/2013,21.92,,0.51,53,0,2,464,130,57,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/9/2013,13.65,,0.67,20,0,1,180,130,46.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/10/2013,15.21,,0,3,0,1,30,180,42.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/11/2013,34.67,,1.82,0,0,1,0,270,62,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/12/2013,32.21,,0.02,0,0,0,0,270,67.1,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/13/2013,46.98,,0.03,0,0.2,0,0,270,87,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/14/2013,34,,0,71,0,0,640,310,57.9,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/15/2013,29.75,,0.22,63,0.1,0,563,270,80.1,1,,,,1,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/16/2013,48.32,,0,24,0,0,220,270,87,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/17/2013,34.9,,0.22,8,0.6,1,75,310,61.1,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/18/2013,12.53,,0,62,0,1,560,270,27.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/19/2013,15.21,,0.25,55,0,0,502,180,51,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/20/2013,35.57,,1.53,11,0,0,96,310,70.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/21/2013,32.66,,0.46,0,0,0,0,270,74.9,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/22/2013,33.11,,0.33,1,0,0,10,270,61.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/23/2013,38.92,,0.08,11,0,0,100,270,76.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/24/2013,13.42,,0.47,0,0,0,0,270,52.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/25/2013,35.57,,1.58,0,1.2,0,0,40,55,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/26/2013,47.87,,1.01,0,4.3,2,0,360,123,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/27/2013,46.75,,0,51,0,4,473,360,87,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/28/2013,11.63,,0,94,0,4,869,310,33.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/29/2013,31.54,,0.52,1,0,1,10,270,70.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/30/2013,54.36,,0,7,0,0,62,310,87.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",5/31/2013,39.82,,0,25,0,0,230,270,69.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/1/2013,37.8,,0.02,60,0,0,560,270,59.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/2/2013,42.5,,0.65,38,0.2,0,352,270,101.1,1,,1,,1,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/3/2013,34.9,,0.03,18,0,0,170,310,55.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/4/2013,55.92,,0.05,1,0.2,0,10,310,84.1,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/5/2013,33.11,,0,74,0,0,694,310,63.1,1,,,,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/6/2013,17.22,,0.03,15,0,0,139,180,50.1,1,,,1,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/7/2013,27.74,,1.67,0,0,0,0,130,50.1,1,,,1,,1,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/8/2013,27.74,,0.5,0,0,0,0,310,50.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/9/2013,40.04,,0.16,0,0,0,0,270,62,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/10/2013,20.58,,0,55,0,0,520,140,51,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/11/2013,23.94,,1.38,0,0,0,0,130,57.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/12/2013,34,,1.52,0,0,0,0,360,63.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/13/2013,15.88,,0,46,0,0,431,360,33.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/14/2013,27.51,,0,45,0,0,421,360,55.9,1,,,,1,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/15/2013,37.13,,0,97,0,0,917,270,55.9,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/16/2013,30.87,,0.65,44,0,0,416,270,78.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/17/2013,44.29,,0.24,0,0,0,0,310,70,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/18/2013,26.17,,0.05,37,0.4,0,350,270,55,1,,,1,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/19/2013,17.45,,0,78,0,0,738,310,33.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/20/2013,15.21,,0,94,0,0,883,270,38,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/21/2013,25.72,,0,66,0,0,625,270,42.1,,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/22/2013,22.15,,0.48,0,0,0,0,270,40,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/23/2013,36.91,,1.34,3,0,0,25,270,78.1,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/24/2013,51.9,,0.07,3,0,0,30,320,77,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/25/2013,28.86,,1.75,5,0,0,50,310,53,1,,1,,1,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/26/2013,15.21,,0.05,18,0,0,169,310,33.1,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/27/2013,15.66,,0.01,45,0,0,420,270,47,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/28/2013,32.88,,1.19,1,0,0,10,180,62,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/29/2013,31.99,,0.54,9,0,0,80,270,57.9,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",6/30/2013,28.19,,0.02,28,0,0,265,270,51,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/1/2013,11.41,,0.7,9,0,0,80,180,34,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/2/2013,25.72,,1.83,0,0,0,0,270,42.9,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/3/2013,30.42,,0.21,0,0,0,0,270,50.1,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/4/2013,34.23,,0.15,6,0,0,60,270,77,1,,1,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/5/2013,46.53,,0.02,0,0,0,0,310,79,1,,,,,,,,,,,,,,,
USW00014755,"MOUNT WASHINGTON, NH US",7/6/2013,46.3,,0.01,2,0,0,15,270,69.1,1,,,,,,,,,,,,,,,
