Date,Hr_End,DA_Demand,RT_Demand,DA_LMP,DA_EC,DA_CC,DA_MLC,RT_LMP,RT_EC,RT_CC,RT_MLC,Dry_Bulb,Dew_Point
8-Jan-18,18,"1,604.80","1,754.67",186.53,188.65,0.00,-2.12,147.31,151.63,0.00,-4.32,27,15
8-Jan-18,19,"1,601.60","1,724.86",178.04,180.97,0.00,-2.93,143.35,149.04,0.00,-5.69,29,14
8-Jan-18,20,"1,475.10","1,688.47",162.75,165.74,0.00,-2.99,141.70,147.71,0.00,-6.01,30,20
8-Jan-18,21,"1,281.60","1,607.86",158.99,162.52,0.00,-3.53,138.47,143.13,0.00,-4.66,29,22
8-Jan-18,22,"1,107.80","1,481.53",151.78,156.02,0.00,-4.24,143.67,148.77,0.00,-5.10,29,22
8-Jan-18,23,939.50,"1,363.74",148.27,152.28,0.00,-4.01,142.97,148.63,0.00,-5.66,28,23
8-Jan-18,24,799.90,"1,284.39",140.93,143.80,0.00,-2.87,129.28,133.28,0.00,-4.00,29,23
9-Jan-18,01,707.00,"1,237.71",115.72,121.05,-0.46,-4.87,131.48,137.02,-1.11,-4.43,30,24
9-Jan-18,02,683.40,"1,204.27",110.57,115.11,-0.39,-4.15,147.39,153.90,-1.11,-5.40,29,23
9-Jan-18,03,670.30,"1,185.56",103.15,106.35,-0.28,-2.92,136.97,165.29,-22.09,-6.23,28,23
9-Jan-18,04,666.30,"1,182.42",107.07,110.79,-0.34,-3.38,120.10,148.93,-22.31,-6.52,28,23
9-Jan-18,05,712.80,"1,217.26",111.71,116.43,-0.40,-4.32,154.52,163.49,-1.74,-7.23,29,23
9-Jan-18,06,828.70,"1,323.77",130.00,135.63,0.00,-5.63,172.68,179.65,0.00,-6.97,29,24
9-Jan-18,07,"1,238.50","1,486.55",142.35,145.93,0.00,-3.58,189.97,196.72,0.00,-6.75,29,24
9-Jan-18,08,"1,319.10","1,538.68",141.64,145.16,0.00,-3.52,181.36,187.59,0.00,-6.23,29,24
9-Jan-18,09,"1,323.20","1,523.99",138.19,141.25,0.00,-3.06,152.94,159.54,-0.77,-5.83,30,25
9-Jan-18,10,"1,073.80","1,505.26",133.28,139.93,-1.27,-5.38,122.35,127.15,0.00,-4.80,33,26
9-Jan-18,11,"1,033.10","1,487.39",112.57,116.69,-1.05,-3.07,89.35,92.99,0.00,-3.64,35,28
9-Jan-18,12,"1,038.40","1,474.69",99.35,102.08,-0.86,-1.87,89.36,92.86,0.00,-3.50,37,27
9-Jan-18,13,993.80,"1,479.57",93.07,95.80,-0.78,-1.95,90.16,93.39,0.00,-3.23,38,25
9-Jan-18,14,954.90,"1,487.52",88.32,90.93,-0.71,-1.90,93.38,97.96,-1.21,-3.37,38,18
9-Jan-18,15,965.80,"1,475.18",82.26,84.38,-0.62,-1.50,97.93,103.71,-1.70,-4.08,39,17
9-Jan-18,16,999.80,"1,498.37",83.50,85.41,-0.64,-1.27,102.32,108.25,-1.76,-4.17,37,17
